text,label
c/radiador Motor Sistema de Enfriamiento,DESGASTE
tempertura de trasmision Tren de Potencia Transmision,SIN MARCHAS
rep cint seg Estructura Cabina y Plataforma,FALLA CINTURON DE SEGURIDAD
sitema de voltaje bajo Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
rell refrig Motor Unidad de Fuerza,BAJO NIVEL
sellado de cabina Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
pos/3 corte b. ext. Neumaticos y Aros Neumaticos,CORTE
codigo fremos Sistema Direccion y Frenos Sistema Frenos,CODIGO ACTIVO
cloqueo de control trasmision Tren de Potencia Transmision,SOLTURA PERNO
sin arranque. Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
pm. Mantencion Programada PM,PM PASO 07
smartcap. Mantencion Programada PM,PM-NORMALIZAR
revision suspensiones. Sistema Suspension Suspensiones Traseras,BAJA PRESION
evaluacion baranda plataforma Estructura Cabina y Plataforma,FALTA DE PERNO
suspesiones traseras golpean Sistema Suspension Suspensiones Traseras,REVENTADO
verificacion torque pos.6 Neumaticos y Aros Neumaticos,RETORQUE
smartcap Sistemas de Seguridad Sistema de Seguridad,SMARTCAP
aire partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
fuga masa pos.1 Sistema Hidraulico Componentes Hidraulicos,FUGA
relleno pos 1 Neumaticos y Aros Neumaticos,BAJA PRESION
cambio susp delantera Sistema Suspension Suspensiones Delanteras,DESGASTE
Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
sin arranque Sistema Neumatico Sistema Neumatico,SIN PARTIDA
bases plataforma sup. der.que Estructura Estructura y Chasis,ROTURA
smartcap Comunicaciones Comunicaciones,SMARTCAP
radio comunicacion Comunicaciones Comunicaciones,FALLA COMUNICACION
bajo volt. sistema Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
sin cond de partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
presion acumulador freno secu Sistema Direccion y Frenos Sistema Frenos,FALLA ELECTRICA
sin condicion partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
fuga nitrog. pos/1 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
condicion partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
ruido direccion Innovaciones Tecnologicas Innovaciones Tecnologicas,SONIDO ANORMAL
falla alza vidrio izq Instr. Electricos y Comp. Control Instrumentos Cables y Luces,FUERA DE AJUSTE
temp escape Motor Sistema de Admision y Escape,ROTURA ALABE
diferencial t~ entr. turbo Motor Sistema de Admision y Escape,SOLTURA PERNO
apoyo bateria Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
ch. fisura chasis Estructura Estructura y Chasis,CHEQUEO
rell. neumaticos Neumaticos y Aros Neumaticos,BAJA PRESION
apoyo de ire partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
bajo volt sistema Instr. Electricos y Comp. Control Sistema de Control de Movimiento,SIN PARTIDA
fuga pos 3 bailac Neumaticos y Aros Neumaticos,FUGA
fuga hca. pos.1 Sistema Suspension Suspensiones Delanteras,FUGA
sistema volt bajo Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
cambio de bateria Instr. Electricos y Comp. Control Arranque y Carga,FALLA ELECTRICA
baja potencia motor diesel Motor Sistema de Admision y Escape,BAJA POTENCIA
baja potencia iny. error Motor Sistema de Combustible,LINEA A TIERRA
inyrctor error Motor Sistema de Combustible,FALLA CONEXION/AISLAMIENTO
cod inyect 10/12 corriente so Motor Modulo Electrico y Control,BAJA POTENCIA
aacc / vidrio abajo Estructura Cabina y Plataforma,FALLA FUNCIONAL
gps Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA CONEXION
ecm chasis error Tren de Potencia Transmision,SIN PARTIDA
direccion dura Sistema Direccion y Frenos Sistema Direccion,RIGIDA
smartcap g2 Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA SISTEMA
revision pos.5 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
pinchado pos/3 Neumaticos y Aros Neumaticos,PINCHADO
ver. torque pos.1 Neumaticos y Aros Relleno,RETORQUE
Sistema Neumatico Sistema Neumatico,SIN PARTIDA
motor detenido Motor Sistema de Lubricacion,SIN PARTIDA
problemas de marcha Tren de Potencia Transmision,FALLA SENSOR
sin aire para partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
neumatico 3-5 chequeo Neumaticos y Aros Neumaticos,CHEQUEO
aire para la partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
mant tecnologica Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA INSTRUMENTACION
fuga de aire Motor Sistema Partida Electrico,FUGA
apoyo de bateria Instr. Electricos y Comp. Control Instrumentos Cables y Luces,BAJO VOLTAJE
baja pres. pos 1 bailac Neumaticos y Aros Neumaticos,BAJA PRESION
corte electrico luces Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CORTO CIRCUITO
bajo voltaje bateria Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
sin aire Sistema Neumatico Sistema Neumatico,SIN PARTIDA
apoyo de bateria partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
traba motor activada Motor Sistema Partida Electrico,ERROR DE FUNCIONAMIENTO
da;o equipo Instr. Electricos y Comp. Control Arranque y Carga,ACC-IMPACTADO
cheq. de neumaticos Neumaticos y Aros Neumaticos,CHEQUEO
rep. de aire acondicionado Aire Acondicionado Aire Acondicionado,CHEQUEO
rell. neumaticos Neumaticos y Aros Relleno,BAJA PRESION
sin aire de partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
prob marchas Tren de Potencia Transmision,SIN CAUSA DEFINDA
relleno transmision Motor Sistema de Lubricacion,BAJO NIVEL
sin aire de partida Motor Sistema Partida Electrico,BAJO VOLTAJE
chequeo neumatico Neumaticos y Aros,CHEQUEO
cheq. sensor sist. mems Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA SENSOR
sin aire de partida Motor Sistema de Admision y Escape,SIN PARTIDA
sin bateria y sin aire de par Motor Sistema de Admision y Escape,SIN PARTIDA
baterias Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
sin aire de partida Instr. Electricos y Comp. Control Arranque y Carga,FUGA
falla de voltaje Sistema Neumatico Sistema Neumatico,SIN AIRE
bajo voltaje Comunicaciones Comunicaciones,BAJO VOLTAJE
sin partida,SIN AIRE
carga suspensiones delanteras Sistema Suspension Suspensiones Delanteras,DESCARGADO
comunicacion mems Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA CONEXION
ecas Sistemas de Seguridad Sistema de Seguridad,FUERA DE AJUSTE
eval pos 3 bailac Neumaticos y Aros Neumaticos,CHEQUEO
sin condicion partida. Instr. Electricos y Comp. Control Arranque y Carga,BAJO NIVEL
gps/modular Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA CONEXION
chequeo neumatico Neumaticos y Aros Neumaticos,CHEQUEO
rell pos-1 Neumaticos y Aros Relleno,PM-NORMALIZAR
solenoid.2 trasmision error Tren de Potencia Transmision,CONTAMINACION
amago de incendio Sistema Contra Incendios Sistema Contra Incendios,DAÑADO
cambio transmision Tren de Potencia Transmision,DAÑADO
fuga transmision Tren de Potencia Transmision,DAÑADO
sin condicion de partida Motor Sistema de Admision y Escape,SIN PARTIDA
revision pos.3 Neumaticos y Aros Neumaticos,CHEQUEO
a/c. Aire Acondicionado Aire Acondicionado,DEFECTUOSO
revision afex. Sistema Contra Incendios Sistema Contra Incendios,DEFECTUOSO
corte pos 2 bailac Neumaticos y Aros Neumaticos,CORTADO
ch. cint. seg. Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
cint. seguridad Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
revision pos.3. Neumaticos y Aros Neumaticos,CHEQUEO
aire partida. Sistema Neumatico Sistema Neumatico,SIN PARTIDA
a/c y sellado cabina Aire Acondicionado Aire Acondicionado,FALLA DE HERMETICIDAD
chequeo neumaticos Neumaticos y Aros Neumaticos,CHEQUEO
mems. Innovaciones Tecnologicas Innovaciones Tecnologicas,PM-NORMALIZAR
barandas acceso desoldadas. Estructura Estructura y Chasis,ROTO
fuga aira partida Sistema Neumatico Sistema Neumatico,SIN AIRE
c& pos 3 desgaste Neumaticos y Aros Neumaticos,PM-NORMALIZAR
instalar seguro de tolva Tolva Tolva,COMPONENTE FALTANTE
rell dif Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
fuga de combustible Motor Sistema de Combustible,FUGA
fuga sistema hyd Sistema Hidraulico Componentes Hidraulicos,FUGA
cambio p1 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
suspensiones dures Sistema Suspension Suspensiones Delanteras,CHEQUEO
aire partida,SIN PARTIDA
rell.de nitrog. neumaticos Neumaticos y Aros Neumaticos,BAJA PRESION
temp direccion Sistema Direccion y Frenos Sistema Direccion,SATURADO
alta t` direccion Sistema Direccion y Frenos Sistema Direccion,PERDIDA DE ALIMENTACIÓN
ch. codigo electrico Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CODIGO ACTIVO
alarma de bomba de frenos Sistema Direccion y Frenos Sistema Frenos,CHEQUEO
probl. de aceleracion Motor Modulo Electrico y Control,CONTACTO DEFICIENTE
baja potencia motor diesel Motor Modulo Electrico y Control,CONTACTO DEFICIENTE
se detiene motor diesel Instr. Electricos y Comp. Control Sistema de Control de Movimiento,CONTACTO DEFICIENTE
se detiene motor diesel Motor Modulo Electrico y Control,CONTACTO DEFICIENTE
sin luces traseras Instr. Electricos y Comp. Control Instrumentos Cables y Luces,PERDIDA DE ALIMENTACIÓN
fuga considerable petroleo Motor Sistema de Combustible,FUGA
relleno nitrogeno 2/4/6. Neumaticos y Aros Relleno,BAJA PRESION
potencia Motor Sistema de Admision y Escape,BAJA POTENCIA
pm p8 Mantencion Programada PM,PM PASO 04
pm Motor Sistema de Admision y Escape,PM PASO 04
rep. sistema ecas Innovaciones Tecnologicas Innovaciones Tecnologicas,CORTO CIRCUITO
sin cond partida Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
eval.pos 4/6 corte bailac Neumaticos y Aros Neumaticos,CHEQUEO
cheq comando bba freno Sistema Direccion y Frenos Sistema Frenos,ALTA TEMPERATURA
cheq bba freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
sistema volt. bajo Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
problema freno. Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
cambio bomba levante Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
perdida potencia Motor Sistema de Admision y Escape,ALTO NIVEL
falla alza vidrio Estructura Cabina y Plataforma,DEFECTUOSO
baja presion acumulador Sistema Neumatico Sistema Neumatico,CODIGO ACTIVO
t~ convertodor alto Tren de Potencia Convertidor de Torque,DEFECTUOSO
rell. refrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
sensor nivel refrigerante Motor Sistema de Enfriamiento,DEFECTUOSO
luces traseras Instr. Electricos y Comp. Control Luces,DEFECTUOSO
filtro dif obstruido Tren de Potencia Transmision,SATURADO
fuga ac hidraulico Sistema Hidraulico Componentes Hidraulicos,FUGA
impacto pos 5 Neumaticos y Aros Neumaticos,CHEQUEO
poas 6 desgaste bailac Neumaticos y Aros Neumaticos,DESGASTADO
trochas Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
corte pos 5. Neumaticos y Aros Neumaticos,DESGASTADO
relleno trasmision Tren de Potencia Transmision,BAJO NIVEL
sin aire partida sm5 Sistema Neumatico Sistema Neumatico,SIN AIRE
bajo nivel trasmision Tren de Potencia Transmision,BAJO NIVEL
baja pres bba freno Sistema Direccion y Frenos Sistema Frenos,ROCE
baja intesidad luces delanter Instr. Electricos y Comp. Control Luces,CONTACTO DEFICIENTE
verif. torque pos 6 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
apoyo de aire para la partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
sin radio comunicaciones Comunicaciones Comunicaciones,FALLA CONEXION
mems Innovaciones Tecnologicas Innovaciones Tecnologicas,MEMS
relleno ac. transmision Tren de Potencia Transmision,BAJO NIVEL
salida taller,OP-DETENCION
fuga ac hid Sistema Hidraulico Componentes Hidraulicos,TRASPASO
cambio diferencial Sistema Hidraulico Componentes Hidraulicos,PM-NORMALIZAR
cambio sensor presion diferen Tren de Potencia Eje Palier y Diferencial,DEFECTUOSO
smqrtcap Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA CONEXION
no ingresa combustible Motor Sistema de Combustible,SIN CARGA
rep luces conducion Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
rep ppuerta cabina Estructura Cabina y Plataforma,COMPONENTE FALTANTE
cheq/ pos. 3/5 Neumaticos y Aros Neumaticos,CHEQUEO
pos/2 fuga de nitrogeno Neumaticos y Aros Neumaticos,FUGA
vidrio de puerta derecha queb Estructura Cabina y Plataforma,ROTO
falla bocina Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
s/luces - intermitentes Instr. Electricos y Comp. Control Luces,FALLA FUSIBLE
sep.mecanica pos 3 bailac Neumaticos y Aros Neumaticos,SEPARACION MECANICA
falla alza vidrio Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
corte de luces Instr. Electricos y Comp. Control Luces,CORTO CIRCUITO
vidrio abajo Estructura Cabina y Plataforma,DEFECTUOSO
bocina pegada Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
cheq. pos/1 Neumaticos y Aros Espera Atencion Neumaticos,CHEQUEO
cheq. pos/ traseras Neumaticos y Aros Neumaticos,CHEQUEO
pos/3 desgaste excesivo,DESGASTADO
vidrio quebrado derecho/ puer Estructura Cabina y Plataforma,ROTO
rep. luces trasras Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
vidrio de puerta izquierda qu Estructura Cabina y Plataforma,ACC-ROTURA
pre pm Mantencion Programada PM,PRE PM
espera vidrio puerta Mantencion Programada PM,COMPONENTE FALTANTE
modular y gps Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA SOPORTE PANTALLA
presion acum freno Sistema Direccion y Frenos Sistema Frenos,FUGA
baja p. acum frenos Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
c/acumulador de frenos Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
fuga combustible Estructura Estructura y Chasis,FUGA
perdida potencia,BAJA POTENCIA
sin seguri y tapa filtro aire Motor Sistema de Admision y Escape,SATURADO
fuga combust. v/v venteo Motor Sistema de Combustible,ROTO
eval. plumllas Estructura Cabina y Plataforma,DEFECTUOSO
sin energia en cabina Instr. Electricos y Comp. Control Arranque y Carga,DEFECTUOSO
falla valvula combustible Motor Sistema de Combustible,FUGA
pinchado pos.3 Neumaticos y Aros Neumaticos,ACC-INCIDENTE
enfriador trnmsin Tren de Potencia Transmision,DEFECTUOSO
verificacion de torque neumat Neumaticos y Aros Neumaticos,CHEQUEO
sin luces traseras Instr. Electricos y Comp. Control Luces,DEFECTUOSO
apoyo de aire partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
sin cond. patida Sistema Neumatico Sistema Neumatico,SIN AIRE
baja p~ comb motor apagado Motor Sistema de Combustible,FUGA
baja pot.temp escapes Motor Sistema de Admision y Escape,BAJA POTENCIA
plancha suelta tolva Tolva Tolva,SUELTO
parabrisas trizado Estructura Cabina y Plataforma,CHEQUEO
pre/pm Mantencion Programada PM,PRE PM
pasador link desplazado Estructura Estructura y Chasis,DESPLAZADO
pasadorlinkdesplazado Estructura EstructurayChasis,DESPLAZADO
vidrio op. quebrado Estructura Cabina y Plataforma,DAÑADO
se detuvo motor diesel Motor Sistema de Lubricacion,BAJO NIVEL
chequeo pos 3 Neumaticos y Aros Neumaticos,CHEQUEO
sin aire / s/bocina Sistema Neumatico Sistema Neumatico,BK-REPARACION
vidrio cabina abajo Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
parabrizas trasero quebrado Estructura Cabina y Plataforma,ROTO
cambio inyector numero 6 Tren de Potencia Transmision,BAJA POTENCIA
eliminacion de fugas Sistema Hidraulico Componentes Hidraulicos,FUGA
relleno ntrogeno Neumaticos y Aros Neumaticos,PM-NORMALIZAR
golpe en bajada de tolva Sistema Hidraulico Sistema Levante,GOLPE
rotacion pos 1/2 bailac Neumaticos y Aros Neumaticos,PM-ROTACION
ch. convertidor/baja potencia Tren de Potencia Transmision,DEFECTUOSO
cambio sensor de combustible Tren de Potencia Transmision,DEFECTUOSO
fuga de aire partida Sistema Neumatico Sistema Neumatico,FUGA
cheq. luz plataforma Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CHEQUEO
no tiene luces Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CONTACTO DEFICIENTE
pos/4 corte Neumaticos y Aros Neumaticos,CORTADO
torque pos 6 bailac Neumaticos y Aros Neumaticos,PM-NORMALIZAR
fisura en tolva Tolva Tolva,DAÑADO
reparacion de tolva Tolva Tolva,DAÑADO
sellado de cabina Estructura Cabina y Plataforma,FALLA DE HERMETICIDAD
fuga hyd Sistema Hidraulico Componentes Hidraulicos,FUGA
pos/6 banda rodado Neumaticos y Aros Neumaticos,ACC-INCIDENTE
verificacion de torque Neumaticos y Aros Neumaticos,PM-NORMALIZAR
post/pm eliminacion de fugas Mantencion Programada PM,DESGASTADO
radio comunicaciones sueltas Comunicaciones Comunicaciones,FALLA COMUNICACIÓN
regul.espejo Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
ev. motor diesel Sistema Neumatico Sistema Neumatico,BK-REPARACION
falla de cinturon de segurida Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
fuga petroleo tk Estructura Estructura y Chasis,FUGA
filtro de aire - tapa Sistema Auxiliar Sistema Neumatico,AJUSTE DEFICIENTE
coman freno alto Sistema Direccion y Frenos Sistema Frenos,BAJO VOLTAJE
cheq pos-2 Neumaticos y Aros Neumaticos,CHEQUEO
rep. sistema mens Neumaticos y Aros Neumaticos,PM-MEMS
sin cond. partida Sistema Auxiliar Sistema Neumatico,FUGA
c/espejo izq. quebrado Estructura Cabina y Plataforma,ROTO
cheq direccion Sistema Direccion y Frenos Sistema Direccion,DAÑADO
parqueado Motor Unidad de Fuerza,CONTAMINADO
reset ecas Innovaciones Tecnologicas Innovaciones Tecnologicas,DESCONFIGURADO
olor a comb Motor Sistema de Combustible,EXCESO DE HUMO
baja potencia Tren de Potencia Transmision,DEFECTUOSO
falla asiento operador Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
reset smartcap Innovaciones Tecnologicas Innovaciones Tecnologicas,DESCONFIGURADO
sin seguro afex Sistema Contra Incendios Sistema Contra Incendios,FALLA DE HERMETICIDAD
fuga ac. motor y sellado de c Motor Sistema de Lubricacion,FUGA
CHEQ.NEUMATICOS POS-1-2 Neumaticos y Aros Neumaticos,CHEQUEO
problema levante tolva Sistema Hidraulico Sistema Levante,FUGA
prob partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
EVAL.POS 3 BAILAC Neumaticos y Aros Neumaticos,CHEQUEO
AIRE A/C Aire Acondicionado Aire Acondicionado,DEFECTUOSO
INCHANCABLE TOLVA Tolva Tolva,
POS 6 Neumaticos y Aros Neumaticos,CHEQUEO
nivelac.pos 2 bailac Neumaticos y Aros Neumaticos,NIVELACION
desgaste c/ pos 1 Neumaticos y Aros Neumaticos,DESGASTADO
desgaste c/pos 1 bailac Neumaticos y Aros Neumaticos,DESGASTADO
evaluacion bailac Neumaticos y Aros Neumaticos,RETORQUEO
sin calefaccion Aire Acondicionado Aire Acondicionado,ERROR DE FUNCIONAMIENTO
CHEQ NEUMATICOS Neumaticos y Aros,CHEQUEO
PROGRAMA NEUMATICOS Neumaticos y Aros,PM-NORMALIZAR
torque neumaticos bailac Neumaticos y Aros Neumaticos,RETORQUEO
alim 5v. error Motor Modulo Electrico y Control,CODIGO ACTIVO
rell. neumaticos Innovaciones Tecnologicas Innovaciones Tecnologicas,BAJA PRESION
alarma traba activada Sistema Direccion y Frenos Sistema Frenos,ALARMA
alarma fre bomba freno excesi Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
rell neumaticos Neumaticos y Aros Neumaticos,BAJA PRESION
temperatura aceite convertido Tren de Potencia Convertidor de Torque,ALTA TEMPERATURA
luces de trocha Instr. Electricos y Comp. Control Luces,ERROR DE FUNCIONAMIENTO
presion freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
falla presion freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
ch. tolva Tolva Tolva,CHEQUEO
chequeo bailac Neumaticos y Aros Neumaticos,CHEQUEO
alarma freno acumulador Sistema Direccion y Frenos Sistema Frenos,CODIGO ACTIVO
filtrodecantadorpolvosint Estructura EstructurayChasis,SIN TAPA
ecas InnovacionesTecnologicas InnovacionesTecnologicas,INTERVENCION DE TERCEROS
funda asiento Estructura Cabina y Plataforma,DESGASTADO
temp aceite conv Tren de Potencia Convertidor de Torque,ALTA TEMPERATURA
rell nitrogeno Neumaticos y Aros Neumaticos,BAJA PRESION
cambio cil dir Motor Sistema de Admision y Escape,ERROR DE FUNCIONAMIENTO
chequeo corte p 1-2 bailac Neumaticos y Aros Neumaticos,CORTADO
rep-. del aire acondicionado Aire Acondicionado Aire Acondicionado,FALLA DE HERMETICIDAD
fuga ceite motor Motor Sistema de Lubricacion,FUGA
eval. pos 1 bailac por temp Neumaticos y Aros Neumaticos,CHEQUEO
